highway,BUILDINGNAME,BLOCK,ROAD,POSTALCODE,XCOORD,YCOORD,LATITUDE,LONGITUDE
PAN ISLAND EXPRESSWAY,JURONG EAST COURT,372A,JURONG EAST STREET 32,601372,16737.8387718,36791.3591514,1.3490003872845355,103.73212105611037
PAN ISLAND EXPRESSWAY,null,339,JURONG EAST AVENUE 1,600339,16672.3056208,36850.20217,1.3495325170569252,103.73153217849327
PAN ISLAND EXPRESSWAY,null,258,JURONG EAST STREET 24,600258,17462.8310778,36214.7874775,1.3437863490248647,103.73863575788808
PAN ISLAND EXPRESSWAY,null,260,JURONG EAST STREET 24,600260,17639.4591704,36207.6383311,1.3437217561648587,103.74022286890951
PAN ISLAND EXPRESSWAY,SKYLINE II @ BUKIT BATOK,296,BUKIT BATOK STREET 22,650296,18383.3367308,36187.1882521,1.343537060293406,103.74690705878058
PAN ISLAND EXPRESSWAY,TOH GUAN VIEW,273,TOH GUAN ROAD,600273,18205.7015922,36090.4290752,1.3426619483562332,103.74531093247315
PAN ISLAND EXPRESSWAY,MULTI STOREY CAR PARK,273A,TOH GUAN ROAD,601273,18279.624998,36062.7239725,1.3424114175131379,103.74597518699136
PAN ISLAND EXPRESSWAY,SKYLINE II @ BUKIT BATOK,296A,BUKIT BATOK STREET 22,651296,18327.9299759,36248.7276335,1.3440935821835205,103.74640917637628
PAN ISLAND EXPRESSWAY,TOH GUAN VIEW,272,TOH GUAN ROAD,600272,18216.5797542,36028.7480397,1.3421041311728634,103.745408699132
PAN ISLAND EXPRESSWAY,TOH GUAN VIEW,268,TOH GUAN ROAD,600268,18175.0152444,36002.4766405,1.3418665287105263,103.7450352259797
PAN ISLAND EXPRESSWAY,TOH GUAN VIEW,274,TOH GUAN ROAD,600274,18361.4285826,36028.1011826,1.342098327968808,103.74671025165134
PAN ISLAND EXPRESSWAY,TOH GUAN VIEW,271,TOH GUAN ROAD,600271,18309.7087103,35982.067151,1.3416819964075144,103.7462455327573
PAN ISLAND EXPRESSWAY,MULTI STOREY CAR PARK,274A,TOH GUAN ROAD,601274,18446.1582943,35969.0546421,1.3415643596379998,103.74747161681528
PAN ISLAND EXPRESSWAY,SKYLINE II @ BUKIT BATOK,296B,BUKIT BATOK STREET 22,652296,18433.3889281,36204.5195483,1.3436938141710013,103.74735680214403
PAN ISLAND EXPRESSWAY,null,271A,TOH GUAN ROAD,601271,18270.920955,36006.0621556,1.341898985946744,103.74589699421132
PAN ISLAND EXPRESSWAY,TOA PAYOH GREEN,159,LORONG 1 TOA PAYOH,310159,29368.4667922,34770.8095165,1.3307293408383976,103.84561501948791
PAN ISLAND EXPRESSWAY,MULTI STOREY CAR PARK,161A,LORONG 1 TOA PAYOH,311161,29294.3234592,34714.5704828,1.3302207381947966,103.84494879775276
PAN ISLAND EXPRESSWAY,null,104,JALAN RAJAH,321104,30219.5310316,34447.4530748,1.3278049696147116,103.85326228456377
PAN ISLAND EXPRESSWAY,WHAMPOA GARDENS,52,JALAN BAHAGIA,320052,30510.9390111,34440.9378005,1.3277460251482152,103.85588074466723
PAN ISLAND EXPRESSWAY,null,59,JALAN MA'MOR,320059,30649.4878311,34481.1395851,1.328109584084187,103.85712568528905
PAN ISLAND EXPRESSWAY,null,93,GEYLANG BAHRU,330093,32261.6779626,33826.4905878,1.3221889884465479,103.87161200819664
PAN ISLAND EXPRESSWAY,null,111,ALJUNIED CRESCENT,380111,33667.8136797,33628.3973492,1.320397275547602,103.88424684145366
PAN ISLAND EXPRESSWAY,null,97A,ALJUNIED CRESCENT,381097,33875.007714,33707.6571822,1.3211140340846501,103.88610860252751
PAN ISLAND EXPRESSWAY,EUNOS CRESCENT VIEW,19,EUNOS CRESCENT,400019,35777.7098321,34057.3206181,1.324275839565943,103.90320545922485
PAN ISLAND EXPRESSWAY,KEMBANGAN GARDENS,104,LENGKONG TIGA,410104,36513.3033784,34207.6278537,1.3256349674504768,103.90981519832708
PAN ISLAND EXPRESSWAY,null,535,BEDOK NORTH STREET 3,460535,38031.4411987,34989.2031285,1.3327027868839538,103.92345673063588
PAN ISLAND EXPRESSWAY,null,530,BEDOK NORTH STREET 3,460530,38428.0248826,35100.9576699,1.333713320188099,103.92702029356448
PAN ISLAND EXPRESSWAY,null,527,BEDOK NORTH STREET 3,460527,38554.7029323,35122.8753526,1.3339114918023391,103.92815857419302
PAN ISLAND EXPRESSWAY,PEARL GARDEN,105,BEDOK NORTH AVENUE 4,460105,39484.9904712,35102.0491939,1.3337228092894977,103.9365177190472
PAN ISLAND EXPRESSWAY,MULTI STOREY CAR PARK,761A,BEDOK RESERVOIR VIEW,471761,39254.3876324,35345.0114192,1.3359201566188894,103.93444571395426
PAN ISLAND EXPRESSWAY,null,109,SIMEI STREET 1,520109,40999.6695994,36045.888587,1.3422579280228963,103.95012835413553
PAN ISLAND EXPRESSWAY,null,133,SIMEI STREET 1,520133,41617.3145035,36604.9577085,1.3473136658872087,103.95567850496984
PAN ISLAND EXPRESSWAY,null,126,SIMEI STREET 1,520126,41458.7304878,36575.4788414,1.3470471416757754,103.95425351928658
PAN ISLAND EXPRESSWAY,null,128,SIMEI STREET 1,520128,41525.7541251,36559.2916751,1.346900720881089,103.95485575957753
PAN ISLAND EXPRESSWAY,null,137,SIMEI STREET 1,520137,41687.6442219,36634.4215325,1.3475800936043696,103.95631047302949
PAN ISLAND EXPRESSWAY,null,127,SIMEI STREET 1,520127,41465.7343782,36524.2941978,1.3465842438455686,103.95431643061303
TAMPINES EXPRESSWAY,ANCHORVALE PARKVIEW,337,ANCHORVALE CRESCENT,540337,34285.8416554,42465.4816731,1.400316556632282,103.88980200138617
TAMPINES EXPRESSWAY,ANCHORVALE PARKVIEW,338D,ANCHORVALE CRESCENT,544338,34164.7700232,42397.3086091,1.3997000503527024,103.88871405973401
TAMPINES EXPRESSWAY,ANCHORVALE PARKVIEW,338C,ANCHORVALE CRESCENT,543338,34316.573617,42430.5425525,1.400000573230217,103.89007814548047
TAMPINES EXPRESSWAY,MATILDA COURT,233A,SUMANG LANE,821233,34342.4089756,42605.2613709,1.401580660960772,103.89031033534286
TAMPINES EXPRESSWAY,ANCHORVALE PARKVIEW,338B,ANCHORVALE CRESCENT,542338,34283.9680975,42379.0707868,1.3995350884253785,103.88978514725275
TAMPINES EXPRESSWAY,MATILDA COURT,233,SUMANG LANE,820233,34462.4150537,42570.9153515,1.4012700214228329,103.89138868055706
TAMPINES EXPRESSWAY,MATILDA COURT,233C,SUMANG LANE,823233,34423.7462516,42622.0965143,1.4017328938596945,103.89104122108894
TAMPINES EXPRESSWAY,MATILDA COURT,234B,SUMANG LANE,822234,34493.429234,42616.4894914,1.4016821703761355,103.89166737851626
TAMPINES EXPRESSWAY,MATILDA COURT,233B,SUMANG LANE,822233,34398.599974,42630.7385987,1.4018110553160623,103.89081526308871
TAMPINES EXPRESSWAY,MATILDA COURT,234A,SUMANG LANE,821234,34519.0184836,42614.5051223,1.4016642186901223,103.89189731843446
TAMPINES EXPRESSWAY,MATILDA COURT,234,SUMANG LANE,820234,34556.9020131,42597.2478012,1.4015081411752661,103.89223772906796
TAMPINES EXPRESSWAY,MATILDA EDGE,223A,SUMANG LANE,821223,34623.5792939,42570.0495661,1.401262155009782,103.89283687278163
TAMPINES EXPRESSWAY,MATILDA EDGE,222A,SUMANG LANE,821222,34694.7532469,42554.9588877,1.401125663980748,103.89347642542683
TAMPINES EXPRESSWAY,MATILDA EDGE,222,SUMANG LANE,820222,34782.9671364,42553.5256987,1.4011126821307003,103.8942690989147
TAMPINES EXPRESSWAY,MATILDA EDGE,221B,SUMANG LANE,822221,34871.5270495,42543.494677,1.4010219442663194,103.8950648796513
TAMPINES EXPRESSWAY,MATILDA EDGE,221A,SUMANG LANE,821221,34939.3746419,42539.4721225,1.4009855495077417,103.89567454466022
TAMPINES EXPRESSWAY,MATILDA EDGE,220,SUMANG LANE,820220,34860.2069144,42578.3518924,1.4013371829012318,103.89496316723978
TAMPINES EXPRESSWAY,COMPASSVALE CAPE,287B,COMPASSVALE CRESCENT,542287,34984.1558817,42298.2050557,1.3988036073830667,103.89607688262357
TAMPINES EXPRESSWAY,COMPASSVALE CAPE,287C,COMPASSVALE CRESCENT,543287,35053.4643583,42290.1834649,1.3987310462040097,103.89669967328702
TAMPINES EXPRESSWAY,COMPASSVALE CAPE,287A,COMPASSVALE CRESCENT,541287,34970.9038622,42257.7245029,1.3984375192303802,103.89595779282602
TAMPINES EXPRESSWAY,COMPASSVALE CAPE,288A,COMPASSVALE CRESCENT,541288,35087.1058601,42281.1364857,1.3986492203929033,103.8970019671197
TAMPINES EXPRESSWAY,COMPASSVALE CAPE,286C,COMPASSVALE CRESCENT,543286,35022.7524946,42222.3803665,1.3981178672009207,103.89642368603717
TAMPINES EXPRESSWAY,COMPASSVALE CAPE,288,COMPASSVALE CRESCENT,540288,35143.1056557,42298.4200795,1.3988055131150794,103.89750517469194
TAMPINES EXPRESSWAY,COMPASSVALE CAPE,289,COMPASSVALE CRESCENT,540289,35075.6348694,42215.6880245,1.3980573312043811,103.8968988750942
TAMPINES EXPRESSWAY,PUNGGOL WAVES,213A,PUNGGOL WALK,821213,35206.5299757,42464.670249,1.4003090031786847,103.89807513461868
TAMPINES EXPRESSWAY,PUNGGOL WAVES,213,PUNGGOL WALK,820213,35270.1604207,42432.0095811,1.4000136160709804,103.89864689769838
TAMPINES EXPRESSWAY,COMPASSVALE CAPE,288B,COMPASSVALE CRESCENT,542288,35176.7574183,42258.7343337,1.3984466013788015,103.89780755314132
TAMPINES EXPRESSWAY,COMPASSVALE CAPE,288C,COMPASSVALE CRESCENT,543288,35206.1132158,42252.3473048,1.3983888321157045,103.898071337048
TAMPINES EXPRESSWAY,COMPASSVALE CAPE,289B,COMPASSVALE CRESCENT,542289,35130.1181784,42173.5869541,1.397676571100451,103.89738844112605
TAMPINES EXPRESSWAY,PUNGGOL WAVES,213B,PUNGGOL WALK,822213,35252.1093519,42510.0756146,1.4007196212973163,103.89848471369167
TAMPINES EXPRESSWAY,PUNGGOL WAVES,212,PUNGGOL WALK,820212,35329.6431229,42397.0615315,1.3996975436381192,103.89918138922359
TAMPINES EXPRESSWAY,PUNGGOL WAVES,212A,PUNGGOL WALK,821212,35307.6294604,42426.1440697,1.399960561067264,103.89898358594678
TAMPINES EXPRESSWAY,COMPASSVALE LODGE,295A,COMPASSVALE CRESCENT,541295,35340.2627963,42239.4416117,1.3982720839781,103.89927677579394
TAMPINES EXPRESSWAY,PUNGGOL CREST,210C,PUNGGOL PLACE,823210,35411.3556311,42392.2936885,1.3996544041479677,103.89991564108553
TAMPINES EXPRESSWAY,MULTI STOREY CAR PARK,295,COMPASSVALE CRESCENT,540295,35278.7251705,42165.321585,1.3976017850903368,103.89872379216054
TAMPINES EXPRESSWAY,COMPASSVALE LODGE,295B,COMPASSVALE CRESCENT,542295,35429.4038547,42207.1002711,1.3979795779350104,103.90007777166744
TAMPINES EXPRESSWAY,PUNGGOL CREST,209,PUNGGOL PLACE,820209,35524.9790389,42317.3421398,1.3989765403616952,103.90093662000334
TAMPINES EXPRESSWAY,null,206A,PUNGGOL PLACE,821206,35587.2330776,42344.8571293,1.3992253595762052,103.90149602996227
TAMPINES EXPRESSWAY,PUNGGOL CREST,209C,PUNGGOL PLACE,823209,35508.9220551,42354.1576029,1.39930949012582,103.9007923445552
TAMPINES EXPRESSWAY,PUNGGOL CREST,210,PUNGGOL PLACE,820210,35465.6790646,42362.7009229,1.399386763999944,103.90040377352301
TAMPINES EXPRESSWAY,COMPASSVALE LODGE,295C,COMPASSVALE CRESCENT,543295,35432.3693604,42125.0566614,1.397237604748213,103.90010439816372
TAMPINES EXPRESSWAY,COMPASSVALE LODGE,296C,COMPASSVALE CRESCENT,543296,35392.4329957,42133.1768955,1.3973110514143372,103.89974554001483
TAMPINES EXPRESSWAY,COMPASSVALE GREEN,299B,COMPASSVALE STREET,542299,35552.8290042,42079.8339328,1.396828595716244,103.90118681275844
TAMPINES EXPRESSWAY,null,205A,PUNGGOL FIELD,821205,35655.7539208,42267.1537063,1.3985226201682002,103.90211172463088
TAMPINES EXPRESSWAY,MULTI STOREY CAR PARK,299,COMPASSVALE STREET,540299,35638.9610013,42065.8536051,1.3967021401299888,103.90196077388457
TAMPINES EXPRESSWAY,null,204D,PUNGGOL FIELD,824204,35704.6496086,42243.7797704,1.398311221849179,103.90255108555785
TAMPINES EXPRESSWAY,MULTI STOREY CAR PARK,204,PUNGGOL FIELD,820204,35761.9309203,42263.0025432,1.3984850502411994,103.90306580933802
TAMPINES EXPRESSWAY,null,204C,PUNGGOL FIELD,823204,35762.6861065,42213.0408472,1.398033214748086,103.90307258195948
TAMPINES EXPRESSWAY,COMPASSVALE GREEN,299C,COMPASSVALE STREET,543299,35618.6161641,42026.8057268,1.3963490107616603,103.90177794906693
TAMPINES EXPRESSWAY,COMPASSVALE GREEN,299A,COMPASSVALE STREET,541299,35713.7514637,42014.8999668,1.396241314221565,103.90263281238771
TAMPINES EXPRESSWAY,null,203B,PUNGGOL FIELD,822203,35807.6387539,42214.7229904,1.3980484153276627,103.90347651804608
TAMPINES EXPRESSWAY,null,204A,PUNGGOL FIELD,821204,35744.6897925,42295.4254257,1.3987782755485407,103.90291089256468
TAMPINES EXPRESSWAY,RIVERVALE GATEWAY,189B,RIVERVALE DRIVE,542189,35824.7593546,41965.6279874,1.3957956866727688,103.90363029344299
TAMPINES EXPRESSWAY,null,103C,EDGEFIELD PLAINS,823103,35925.8105619,42128.2782342,1.3972666084536591,103.90453836308015
TAMPINES EXPRESSWAY,RIVERVALE GATEWAY,189A,RIVERVALE DRIVE,541189,35868.3138935,41939.7018248,1.3955612081433835,103.90402165857499
TAMPINES EXPRESSWAY,RIVERVALE GATEWAY,189C,RIVERVALE DRIVE,543189,35798.8606148,41922.0824986,1.3954018841939142,103.90339756103599
TAMPINES EXPRESSWAY,null,104A,EDGEFIELD PLAINS,821104,35983.2165474,42077.3155457,1.396805704779011,103.90505418779847
TAMPINES EXPRESSWAY,RIVERVALE GATEWAY,188C,RIVERVALE DRIVE,543188,35955.8939412,41902.1552385,1.395221626633819,103.90480862454176
TAMPINES EXPRESSWAY,RIVERVALE GATEWAY,188B,RIVERVALE DRIVE,542188,36028.2717124,41826.8624788,1.3945406865191434,103.90545897540585
TAMPINES EXPRESSWAY,MULTI STOREY CAR PARK,119,EDGEFIELD PLAINS,820119,36145.7369143,41927.7700948,1.3954532252345944,103.90651452114689
TAMPINES EXPRESSWAY,RIVERVALE GATEWAY,188,RIVERVALE DRIVE,540188,35959.3858979,41856.2328352,1.3948063202731273,103.90483999000081
TAMPINES EXPRESSWAY,null,104B,EDGEFIELD PLAINS,822104,36010.9948986,42055.5505045,1.396608862041502,103.90530379246279
TAMPINES EXPRESSWAY,MULTI STOREY CAR PARK,188E,RIVERVALE DRIVE,545188,35928.8955353,41843.515984,1.3946913220868677,103.90456600653236
TAMPINES EXPRESSWAY,null,118,EDGEFIELD PLAINS,820118,36104.8409032,42011.1247623,1.3962070657757952,103.90614706125889
TAMPINES EXPRESSWAY,MULTI STOREY CAR PARK,105,EDGEFIELD PLAINS,820105,36042.9406064,42124.1659351,1.397229385989772,103.9055908690701
TAMPINES EXPRESSWAY,RIVERVALE GATEWAY,187B,RIVERVALE DRIVE,542187,36071.518093,41800.018924,1.3942979112281202,103.90584757084099
TAMPINES EXPRESSWAY,MULTI STOREY CAR PARK,185,RIVERVALE CRESCENT,540185,36170.0829973,41741.3541839,1.3937673411977343,103.90673323777098
TAMPINES EXPRESSWAY,RIVERVALE GATEWAY,187A,RIVERVALE DRIVE,541187,36067.3691999,41745.3965336,1.3938039274906993,103.90581027466084
TAMPINES EXPRESSWAY,RIVERVALE GATEWAY,188A,RIVERVALE DRIVE,541188,36013.3604929,41798.3250974,1.394282609019455,103.90532497848773
TAMPINES EXPRESSWAY,null,116,EDGEFIELD PLAINS,820116,36189.9946693,41923.6199305,1.3954156801865516,103.90691221098575
TAMPINES EXPRESSWAY,null,117,EDGEFIELD PLAINS,820117,36157.2303034,41964.7164973,1.3957873517208266,103.90661780869974
TAMPINES EXPRESSWAY,RIVERVALE GATEWAY,185D,RIVERVALE CRESCENT,544185,36127.5715839,41752.3724564,1.3938669983661742,103.90635124236869
TAMPINES EXPRESSWAY,null,115,EDGEFIELD PLAINS,820115,36228.519759,41891.8713278,1.3951285465430594,103.90725838047854
TAMPINES EXPRESSWAY,RIVERVALE GATEWAY,185A,RIVERVALE CRESCENT,541185,36212.7073406,41692.1530012,1.3933223716902081,103.90711623715718
TAMPINES EXPRESSWAY,PUNGGOL EDGE,121,EDGEDALE PLAINS,820121,36344.3829068,41731.9445033,1.3936821938556156,103.90829945676529
TAMPINES EXPRESSWAY,PUNGGOL EDGE,120,EDGEDALE PLAINS,820120,36268.2949769,41789.9222813,1.394206545421805,103.90761576337296
TAMPINES EXPRESSWAY,null,184C,RIVERVALE CRESCENT,543184,36279.5383524,41619.5546369,1.3926657996936322,103.90771674562721
TAMPINES EXPRESSWAY,PUNGGOL EDGE,120A,EDGEDALE PLAINS,821120,36307.0785855,41823.7189974,1.3945121794380069,103.90796427426804
TAMPINES EXPRESSWAY,RIVERVALE GATEWAY,185B,RIVERVALE CRESCENT,542185,36190.9568582,41644.1297577,1.392888073223578,103.90692077853724
TAMPINES EXPRESSWAY,PUNGGOL EDGE,121A,EDGEDALE PLAINS,821121,36380.9769597,41767.3465425,1.3940023463571087,103.90862829324323
TAMPINES EXPRESSWAY,null,184B,RIVERVALE CRESCENT,542184,36224.8552445,41599.4034544,1.3924835753355291,103.9072253694747
TAMPINES EXPRESSWAY,RIVERVALE SHORES,173,SENGKANG EAST DRIVE,540173,36794.5364422,41021.8267017,1.3872600162796176,103.91234422616412
TAMPINES EXPRESSWAY,RIVERVALE SHORES,172,SENGKANG EAST DRIVE,540172,36584.7730798,41008.049442,1.3871354823725728,103.910459338779
TAMPINES EXPRESSWAY,RIVERVALE SHORES,173D,SENGKANG EAST DRIVE,544173,36796.5327368,40967.9605569,1.3867728700374313,103.91236214822867
TAMPINES EXPRESSWAY,RIVERVALE SHORES,173B,SENGKANG EAST DRIVE,542173,36738.0850786,41029.4252974,1.3873287521798197,103.91183697000032
TAMPINES EXPRESSWAY,RIVERVALE SHORES,173C,SENGKANG EAST DRIVE,543173,36711.4867247,40980.4869923,1.3868861800732841,103.9115979490146
TAMPINES EXPRESSWAY,RIVERVALE SHORES,173A,SENGKANG EAST DRIVE,541173,36688.8116463,41042.1947242,1.3874442489309506,103.91139421450974
TAMPINES EXPRESSWAY,RIVERVALE SHORES,174A,SENGKANG EAST DRIVE,541174,36868.7124344,40896.160995,1.3861235192846197,103.91301071584817
TAMPINES EXPRESSWAY,RIVERVALE SHORES,174B,SENGKANG EAST DRIVE,542174,36791.9850025,40892.8177448,1.386093307398137,103.91232126086402
TAMPINES EXPRESSWAY,RIVERVALE SHORES,175A,SENGKANG EAST DRIVE,541175,36710.5879472,40906.3620925,1.3862158219442224,103.91158985080304
TAMPINES EXPRESSWAY,null,759,PASIR RIS STREET 71,510759,39066.8028627,39829.0497295,1.3764722100599465,103.93276181367493
TAMPINES EXPRESSWAY,null,762A,PASIR RIS STREET 71,511762,39132.1343078,39780.213942,1.3760305326373694,103.9333488450053
TAMPINES EXPRESSWAY,null,762,PASIR RIS STREET 71,510762,39196.9874281,39740.3730425,1.3756702016905764,103.93393158143341
TAMPINES EXPRESSWAY,null,760,PASIR RIS STREET 71,510760,39153.3823113,39821.0911264,1.3764002026429352,103.93353978889454
TAMPINES EXPRESSWAY,null,763,PASIR RIS STREET 71,510763,39237.8706358,39771.7721105,1.3759541475765469,103.93429895807779
TAMPINES EXPRESSWAY,null,761,PASIR RIS STREET 71,510761,39189.8357997,39788.1112524,1.3761019310466303,103.9338673370368
TAMPINES EXPRESSWAY,null,769,PASIR RIS STREET 71,510769,39332.270938,39678.0172428,1.3751062271471077,103.93514717610019
TAMPINES EXPRESSWAY,MULTI STOREY CAR PARK,773A,PASIR RIS STREET 71,511773,39416.9011588,39624.4038054,1.3746213344088354,103.9359076179371
TAMPINES EXPRESSWAY,null,768,PASIR RIS STREET 71,510768,39373.5057084,39707.260504,1.3753706763910474,103.93551771099442
TAMPINES EXPRESSWAY,null,770,PASIR RIS STREET 71,510770,39439.6182491,39675.3978213,1.3750824964787811,103.9361117667756
TAMPINES EXPRESSWAY,null,773,PASIR RIS STREET 71,510773,39466.5706174,39642.8832267,1.3747884360832296,103.93635394029906
TAMPINES EXPRESSWAY,null,774,PASIR RIS STREET 71,510774,39504.0022761,39575.6733505,1.3741806003574644,103.93669026410147
TAMPINES EXPRESSWAY,null,770A,PASIR RIS STREET 71,511770,39460.8103174,39671.522127,1.375047437884409,103.93630219102505
TAMPINES EXPRESSWAY,MULTI STOREY CAR PARK,782A,PASIR RIS STREET 71,511782,39691.3228669,39472.0961891,1.3732438132318243,103.93837343074618
TAMPINES EXPRESSWAY,null,782,PASIR RIS STREET 71,510782,39749.6299,39488.1217244,1.3733887189727103,103.9388973666751
TAMPINES EXPRESSWAY,null,780,PASIR RIS STREET 71,510780,39626.5363059,39508.8940363,1.3735766249243604,103.93779129251342
TAMPINES EXPRESSWAY,null,781,PASIR RIS STREET 71,510781,39713.7113377,39540.5982358,1.3738633113024605,103.93857463395545
TAMPINES EXPRESSWAY,null,779,PASIR RIS STREET 71,510779,39657.1693518,39550.6732066,1.3739544480490131,103.93806656840353
TAMPINES EXPRESSWAY,TAMPINES GREENVINES,641B,TAMPINES STREET 62,522641,40276.3287448,38790.1078474,1.3670759274876552,103.94362983620432
TAMPINES EXPRESSWAY,TAMPINES GREENVINES,641C,TAMPINES STREET 62,523641,40317.0568594,38779.6245312,1.366981103351264,103.94399580152844
TAMPINES EXPRESSWAY,TAMPINES GREENVINES,641,TAMPINES STREET 62,520641,40334.5059888,38743.8019487,1.366657130034127,103.94415257890319
TAMPINES EXPRESSWAY,TAMPINES GREENVINES,641A,TAMPINES STREET 62,521641,40326.5600377,38698.0013438,1.366242929801223,103.94408116019984
TAMPINES EXPRESSWAY,COSTA RIS,526A,PASIR RIS STREET 51,511526,40663.1194041,38841.6202932,1.3675416235526605,103.94710543371176
TAMPINES EXPRESSWAY,COSTA RIS,526B,PASIR RIS STREET 51,512526,40655.0256545,38880.4464888,1.3678927565776637,103.94703272241493
TAMPINES EXPRESSWAY,COSTA RIS,526,PASIR RIS STREET 51,510526,40701.9528035,38896.6626519,1.3680393893332534,103.94745440161918
TAMPINES EXPRESSWAY,null,559,PASIR RIS STREET 51,510559,41174.3010038,38722.1516837,1.3664609709041442,103.95169869331443
TAMPINES EXPRESSWAY,null,557,PASIR RIS STREET 51,510557,41222.8061742,38784.5565176,1.3670253150782874,103.95213457258475
TAMPINES EXPRESSWAY,null,558,PASIR RIS STREET 51,510558,41175.8944921,38759.9255826,1.366802583120785,103.95171302860302
TAMPINES EXPRESSWAY,null,561A,PASIR RIS STREET 51,511561,41132.2515101,38803.9762743,1.367200980423183,103.95132088647864
TAMPINES EXPRESSWAY,null,561,PASIR RIS STREET 51,510561,41081.5243974,38783.1915223,1.3670130334398163,103.95086506000328
TAMPINES EXPRESSWAY,null,124,PASIR RIS STREET 11,510124,41464.7183122,38651.3241175,1.3658203022911248,103.95430825576685
TAMPINES EXPRESSWAY,null,123,PASIR RIS STREET 11,510123,41435.4201752,38696.7929854,1.3662315189088254,103.95404501293793
TAMPINES EXPRESSWAY,null,125,PASIR RIS STREET 11,510125,41466.5434716,38691.5759352,1.3661843237191584,103.95432467425199
TAMPINES EXPRESSWAY,null,126,PASIR RIS STREET 11,510126,41572.1269463,38614.5664965,1.3654878311592318,103.95527337738126
TAMPINES EXPRESSWAY,TAMPINES GREENEDGE,494J,TAMPINES STREET 45,529494,41499.5852436,38444.0511443,1.3639457878052386,103.95462146454179
TAMPINES EXPRESSWAY,TAMPINES ALCOVES,494E,TAMPINES STREET 43,525494,41376.024433,38473.8480069,1.3642153154535666,103.95351120227122
TAMPINES EXPRESSWAY,TAMPINES GREENEDGE,492J,TAMPINES STREET 45,529492,41532.1762951,38513.1027366,1.3645702494899872,103.9549143480437
TAMPINES EXPRESSWAY,null,127,PASIR RIS STREET 11,510127,41566.3689467,38659.3858739,1.3658931633332727,103.95522165833377
TAMPINES EXPRESSWAY,null,122,PASIR RIS STREET 11,510122,41475.4794885,38729.6154961,1.3665283350896056,103.9544049875728
TAMPINES EXPRESSWAY,TAMPINES GREENEDGE,492G,TAMPINES STREET 45,527492,41551.2051408,38476.7419893,1.3642414079070055,103.95508531831959
TAMPINES EXPRESSWAY,TAMPINES GREENEDGE,492,TAMPINES STREET 45,524492,41622.1608011,38441.5737704,1.3639233272603555,103.95572288585316
TAMPINES EXPRESSWAY,null,134,PASIR RIS STREET 11,510134,41691.9381894,38577.4804376,1.3651523836573909,103.95634994424346
TAMPINES EXPRESSWAY,null,128,PASIR RIS STREET 11,510128,41610.0582689,38679.1632166,1.3660720020850348,103.95561424513906
TAMPINES EXPRESSWAY,null,133,PASIR RIS STREET 11,510133,41673.9175096,38640.9732541,1.3657265970377674,103.95618804559537
TAMPINES EXPRESSWAY,TAMPINES GREENEDGE,494H,TAMPINES STREET 45,528494,41540.8774021,38415.0109814,1.3636831406805223,103.95499248870992
TAMPINES EXPRESSWAY,TAMPINES GREENEDGE,492F,TAMPINES STREET 45,526492,41669.1654967,38417.9326288,1.3637095040511886,103.95614524327382
TAMPINES EXPRESSWAY,MULTI STOREY CAR PARK,135A,PASIR RIS STREET 11,511135,41750.4556152,38537.0169862,1.364786420367311,103.95687574357007
TAMPINES EXPRESSWAY,TAMPINES GREENEDGE,492H,TAMPINES STREET 45,528492,41720.5326563,38407.9190717,1.3636189214810897,103.95660680649891
TAMPINES EXPRESSWAY,TAMPINES GREENEDGE,492E,TAMPINES STREET 45,525492,41637.962989,38386.9510168,1.363429332425494,103.95586485397655
TAMPINES EXPRESSWAY,null,137A,PASIR RIS STREET 11,511137,41756.7347993,38561.7251651,1.3650098688820782,103.95693217761581
TAMPINES EXPRESSWAY,null,498J,TAMPINES STREET 45,527498,41752.5028509,38365.5111446,1.3632353853899808,103.95689406022998
TAMPINES EXPRESSWAY,null,135,PASIR RIS STREET 11,510135,41816.8622397,38510.0298703,1.3645423281781865,103.95747243865515
TAMPINES EXPRESSWAY,null,498H,TAMPINES STREET 45,526498,41821.6364996,38334.8333626,1.3629579149679536,103.9575152573393
TAMPINES EXPRESSWAY,MULTI STOREY CAR PARK,498K,TAMPINES STREET 45,529096,41749.0483356,38323.5782129,1.3628561613995755,103.95686299981243
TAMPINES EXPRESSWAY,null,136,PASIR RIS STREET 11,510136,41870.0744447,38526.2654655,1.3646891318826981,103.9579505931347
TAMPINES EXPRESSWAY,null,498N,TAMPINES STREET 45,529097,41854.0692192,38306.2862046,1.3626997301254522,103.95780667337254
TAMPINES EXPRESSWAY,null,142,PASIR RIS STREET 11,510142,41975.9322684,38389.5395953,1.3634525850921655,103.95890173176286
TAMPINES EXPRESSWAY,null,142B,PASIR RIS STREET 11,512142,41936.6871337,38440.8695555,1.363916812310853,103.95854911238285
TAMPINES EXPRESSWAY,null,498L,TAMPINES STREET 45,528498,41786.2750196,38274.1718133,1.3624093313032288,103.9571974831894
TAMPINES EXPRESSWAY,null,498F,TAMPINES STREET 45,524498,41949.7885396,38218.9856515,1.3619101720749591,103.95866673342708
TAMPINES EXPRESSWAY,null,498E,TAMPINES STREET 45,523498,41993.140283,38172.1050849,1.361486181556557,103.95905625516234
TAMPINES EXPRESSWAY,MULTI STOREY CAR PARK,142A,PASIR RIS STREET 11,511142,42070.8492753,38325.5542279,1.3628738807509613,103.95975459335052
